"id","round","cageid","FCbox","PPIbox","methcage","methcycle","discard","mixup","earpunch","glucoseage","methage","FCage","PPIage","sacage","bw0","bw1","bw2","bw3","PPIweight","sacweight","BMD","TA","EDL","gastroc","plantaris","soleus","tibia","abnormalbone","experimenters","testisweight","taillength","fastglucose","PreTrainD1","AvToneD1","AvContextD2","AvAltContextD3","AvToneD3","D3.180","D3.240","D3.300","D3.360","p120b1","p120b2","p120b3","p120b4","pp3b1","pp3b2","pp3avg","pp6b1","pp6b2","pp6avg","pp12b1","pp12b2","pp12avg","pp3PPIb1","pp3PPIb2","pp3PPIavg","pp6PPIb1","pp6PPIb2","pp6PPIavg","pp12PPIb1","pp12PPIb2","pp12PPIavg","PPIavg","startle","avgnostim","D1totaldist0to15","D1totaldist15to30","D1totaldist0to30","D2totaldist0to15","D2totaldist15to30","D2totaldist0to30","D3totaldist0to15","D3totaldist15to30","D3totaldist0to30","D1TOTDIST5","D1TOTDIST10","D1TOTDIST15","D1TOTDIST20","D1TOTDIST25","D1TOTDIST30","D2TOTDIST5","D2TOTDIST10","D2TOTDIST15","D2TOTDIST20","D2TOTDIST25","D2TOTDIST30","D3TOTDIST5","D3TOTDIST10","D3TOTDIST15","D3TOTDIST20","D3TOTDIST25","D3TOTDIST30","D1ctrtime0to15","D1ctrtime0to30","D2ctrtime0to15","D2ctrtime0to30","D3ctrtime0to15","D3ctrtime0to30","D1hact0to15","D1hact0to30","D1vact0to15","D1vact0to30","D2hact0to15","D2hact0to30","D2vact0to15","D2vact0to30","D3hact0to15","D3hact0to30","D3vact0to15","D3vact0to30","abBMD","pretrainbin","d1tonebin","altcontextbin","deaf","mwpc","FCbox1","FCbox2","FCbox3","FCbox4","PPIbox1","PPIbox2","PPIbox3","PPIbox4","PPIbox5","methcage1","methcage2","methcage3","methcage4","methcage5","methcage6","methcage7","methcage8","methcage9","methcage10","methcage11","methcage12","SW1","SW2","SW3","SW4","SW5","SW6","SW7","SW8","SW9","SW10","SW11","SW12","SW13","SW14","SW15","SW16","SW17","SW18","SW19","SW20","SW21","SW22","SW23","SW24","SW25"
"42414","SW1",1255588,NA,"2",NA,NA,"no","no","L",33,46,58,69,86,22.6,29.7,29.7,29.6,34.7,37.4,2.05956341790127,62.9,13.7,157.6,18.6,9.7,17.72,"1","SLwithVL",0.1725,9,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.5,56.17,45.5,72,88.4,39.8,64.1,76.6,37,56.8,66.4,24,45.2,-0.5739,0.1253,-1.99563519459754,-0.3638,0.1868,-1.99563519459754,-0.1822,0.4725,-0.769897897127956,-1.99563519459754,50.83,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",-1.1452864582357,NA,NA,NA,NA,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42415","SW1",1255588,NA,"3",NA,NA,"no","no","R",33,46,58,69,86,23,30,30.4,30.2,33.6,34.9,1.87621784059164,65.4,11.5,143.1,17.9,8.6,19.54,"0","ALwithASL",0.194,8.7,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,13.17,8.5,10.33,12.6,9.8,11.2,10.2,8.4,9.3,7.4,12.2,9.8,0.043,-0.1529,-1.99563519459754,0.2253,0.0118,-0.871503966289217,0.438,-0.4353,-1.99563519459754,-1.65606269287729,10.83,8.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",0.0561438256844985,NA,NA,NA,NA,"0","0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42416","SW1",1255588,NA,"4",NA,NA,"no","no","L",33,46,58,69,86,18.5,27.8,27.8,27.3,31.2,NA,1.9576072870601,61,14,145.4,18.3,7.6,18,"0","SLwithVL",0.1962,8.8,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,193.83,209.83,183.83,205.6,121.2,163.4,81.4,63.8,72.6,75.4,54.8,65.1,-0.0607,0.4224,-0.656191517492411,0.5801,0.6959,0.246112108187997,0.611,0.7388,0.317222458645262,-0.00364809509888738,201.83,10.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",-0.25563648647135,NA,NA,NA,NA,"0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42421","SW1",1255590,NA,"1",NA,NA,"no","no","R",33,46,58,69,86,22,27.6,27.4,27.6,31.5,35.8,1.87098881376058,55.9,11.1,136.2,16.7,8.3,18.78,"0","ALwithASL",0.2021,9.1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",1.30422532621827,NA,NA,NA,NA,"1","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42422","SW1",1255590,NA,"2",NA,NA,"no","no","L",33,46,58,69,86,22.9,28.1,28.7,29.2,31.3,NA,1.79309160017658,63,11.2,143.2,19.3,8.1,18.54,"0","ALwithASL",0.1666,8.9,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.83,23.5,8,4,14.8,5.8,10.3,5.8,9.8,7.8,5.2,7,6.1,0.3702,0.275,-0.322180829255669,0.7532,-0.225,-0.445050401719124,0.7787,0.125,-0.0838174607409984,-0.276117852704975,15.75,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",0.208753832875339,NA,NA,NA,NA,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42423","SW1",1255590,NA,"3",NA,NA,"no","no","R",33,46,58,69,86,23.6,27.9,27.9,28.2,31.9,34.2,1.85369821177617,56.9,12,146.7,18.1,7.2,18.44,"0","SLwithVL",0.1726,9,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.67,23,11.17,26,7.8,11.2,9.5,7,8,7.5,6.8,7.4,7.1,0.6609,-0.003,-0.309723365333637,0.6957,0.2836,-0.0180692565756011,0.7043,0.3373,0.0361541661788806,-0.0932961619901763,17.08,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",0.716258267097651,NA,NA,NA,NA,"0","0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42424","SW1",1255590,NA,NA,NA,NA,"no","no","L",33,46,58,69,86,22.3,26.6,26.4,26.5,30,31.5,1.8926510338773,56.5,11.4,138.9,17.6,9.1,18.54,"0","SLwithVL",0.1793,8.1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,0.781130026479364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42425","SW1",1255591,NA,"4",NA,NA,"no","no","R",33,46,58,69,87,23.6,28.9,28.5,29.1,31.9,34.9,1.84010609445676,53.2,12,144.1,17,8.5,17.85,"0","SLwithVL",0.1989,8.5,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.83,206,238.83,245,162.4,184.4,173.4,124.8,118.8,121.8,63.6,95,79.3,0.2117,0.2279,-0.5501782578883,0.3942,0.5026,-0.0899586535808765,0.6913,0.6022,0.262559223512271,-0.107732953222183,222.42,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",0.936851649016779,NA,NA,NA,NA,"0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42426","SW1",1255591,NA,"1",NA,NA,"no","no","L",33,46,58,69,87,24.8,31.4,31.5,31.9,35.8,39.8,1.87273882747267,58.6,13.6,149.8,19.5,9.3,18.79,"0","SLwithVL",0.1963,9.3,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33,5.17,12.17,9,3.6,7,5.3,4.2,4,4.1,4.4,3.4,3.9,0.3032,0.4247,-0.242543339990297,0.1871,0.6712,-0.123824251148696,0.1484,0.7205,-0.114442828476789,-0.159504861599789,8.67,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",-0.647818875187577,NA,NA,NA,NA,"1","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42427","SW1",1255591,NA,"2",NA,NA,"no","no","R",33,46,58,69,87,23,30,30,30.3,35.1,NA,1.95712819767681,58.8,13.5,141.5,16.4,9.5,18.73,"0","SLwithVL",0.1949,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.17,140.83,107.83,91,53.6,30.2,41.9,38.6,38,38.3,34.4,29.6,32,0.6194,0.7199,0.306971725244765,0.7259,0.6476,0.341008533102973,0.7557,0.7255,0.455613735965362,0.365910680151838,124.33,9.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",0.0277813808091265,NA,NA,NA,NA,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42428","SW1",1255591,NA,"3",NA,NA,"no","no","L",33,46,58,69,87,22.1,29.6,29.1,29.6,33.8,37.6,2.01911629044707,55.5,11.9,141.6,19.4,8.3,18.56,"1","SLwithVL",0.2101,9,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.83,153.5,129.67,95.17,156.4,65.8,111.1,69.2,56.4,62.8,15.4,18,16.7,-0.0189,0.4925,-0.508256663645156,0.5492,0.565,0.0996274781746842,0.8997,0.8612,0.866948854228917,0.101388020954367,141.58,6.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",0.532684570771246,NA,NA,NA,NA,"0","0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42429","SW1",1255592,NA,"4",NA,NA,"no","no","R",33,46,58,69,87,22.7,31.9,32.2,32.1,35.6,40.6,1.82607480270083,56.4,11.1,149.1,17.3,8.8,18.62,"0","SLwithVL",0.1991,8.4,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,49.67,53.5,82,45,38.4,41.7,20.2,17.2,18.7,10,6.2,8.1,0.094,0.2822,-0.635113745855036,0.5933,0.6785,0.24216814604967,0.7987,0.8841,0.724699324699392,0.0961088215838162,51.58,8.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",0.72092810108447,NA,NA,NA,NA,"0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42430","SW1",1255592,NA,"1",NA,NA,"no","no","L",33,46,58,69,87,22.4,30.1,30,30.5,31.9,34.1,1.86332286012046,56.2,11,140.4,16.8,9.2,18.6,"0","SLwithVL",0.1751,8.7,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5,22,18,23.33,9.6,10.2,9.9,7,4.8,5.9,3.2,5,4.1,0.5636,0.4333,-0.00260577470876247,0.6818,0.7333,0.383810455951862,0.8545,0.7222,0.571230952244257,0.297387000817815,20,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",0.983761247125537,NA,NA,NA,NA,"1","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42432","SW1",1255592,NA,"3",NA,NA,"no","no","L",33,46,58,69,87,22.9,28.2,28.1,28.5,31.9,NA,1.86805636182304,64.1,12.1,147.7,13.9,8.5,18.21,"0","SLwithVL",0.2102,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.33,24.67,18.83,16,29.4,12,20.7,18.4,17.8,18.1,43,15.4,29.2,-0.1919,0.3628,-1.02921759508426,0.2541,0.0549,-0.738185128172907,-0.7432,0.1823,-1.99563519459754,-1.99563519459754,21.75,10.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",0.503302068757544,NA,NA,NA,NA,"0","0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42433","SW1",1255593,NA,"4",NA,NA,"no","no","R",33,46,58,69,87,22.1,28.2,28.7,28.7,31.5,NA,1.88536122003151,61.2,12.6,159.1,17,9,17.9,"0","SLwithVL",0.1828,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.83,186.17,154.83,148.17,118.8,77.4,98.1,104.6,65.2,84.9,61,40.6,50.8,0.3619,0.5001,-0.120634996234339,0.4381,0.5789,0.0147674350906089,0.6723,0.7378,0.378575942125244,0.0839928046191354,170.5,5.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",-0.330968979688232,NA,NA,NA,NA,"0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42434","SW1",1255593,NA,"1",NA,NA,"no","no","L",33,46,58,69,87,25.1,33.5,33.6,33.9,39.2,44,1.94792361983173,62,12.8,157.3,19.1,10.1,18.64,"0","SLwithVL",0.225,9,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.67,199.33,165.67,180.83,117.4,108.6,113,98.8,79.4,89.1,90.2,72,81.1,0.411,0.3445,-0.21666805318687,0.5043,0.5207,0.0217192496932362,0.5475,0.5654,0.0983955838428863,-0.0309348400574183,182.5,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",-0.975706033022306,NA,NA,NA,NA,"1","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42435","SW1",1255593,NA,"2",NA,NA,"no","no","R",33,46,58,69,87,20.3,25.8,25.9,25.7,28.8,38.2,1.97772360528885,43.9,10.5,126.6,14.3,8.5,17.21,"1","SLwithVL",0.1642,8.6,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.17,102.83,110.5,107.5,73.4,66.2,69.8,65.8,62,63.9,50,67.4,58.7,0.2862,0.4009,-0.281115417221851,0.3601,0.4389,-0.176996228088915,0.5138,0.39,-0.0838174607409984,-0.179169705082328,106.67,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",2.94114779160377,NA,NA,NA,NA,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42436","SW1",1255593,NA,"3",NA,NA,"no","no","L",33,46,58,69,87,22.3,27.3,27.3,27.7,29.5,34.5,1.83758843823551,58.9,11.9,140.2,16,6.5,18.24,"0","ALwithASL",0.1842,9.4,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.83,219,185.67,92.5,150.4,86.8,118.6,89.8,105.2,97.5,74.4,58.6,66.5,0.3132,0.5325,-0.135013389161762,0.59,0.4334,0.0203286926879939,0.6603,0.6844,0.312086669872348,0.061948357273435,202.33,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",1.25730367886809,NA,NA,NA,NA,"0","0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42438","SW1",1255594,NA,"1",NA,NA,"no","no","L",33,46,58,69,87,21.1,26.9,26.6,26.6,30.3,NA,1.83884909073726,54.9,10.9,134.5,18.3,10.6,18.5,"0","SLwithVL",0.1895,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.67,73,57.67,32.83,44,28.4,36.2,24.2,18.4,21.3,14.4,8.6,11.5,0.3973,0.5075,-0.0829408432085346,0.6685,0.6809,0.316826646873441,0.8027,0.8509,0.678852580273922,0.271329130798106,65.33,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",0.715594617926351,NA,NA,NA,NA,"1","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42439","SW1",1255594,NA,"2",NA,NA,"no","no","R",33,46,58,69,87,20.1,26,26.8,26.9,28.9,31.2,1.86451108105839,55.6,11,122.7,15.6,10,18.54,"0","SLwithVL",0.2035,8.7,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.67,134.33,161.5,158.33,75.8,75.6,75.7,62,59.2,60.6,44.8,43.8,44.3,0.4357,0.5319,-0.0281521361819891,0.5385,0.6334,0.150718267505139,0.6665,0.7288,0.363024685095342,0.156452881474122,147.92,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",1.50468990840005,NA,NA,NA,NA,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42440","SW1",1255594,NA,"3",NA,NA,"no","no","L",33,46,58,69,87,22.6,29.9,29.8,30.3,33.3,37.8,1.99519629159718,66,14.4,167.7,19.8,7.5,18.89,"0","ALwithASL",0.1777,9.2,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.5,248.5,168.5,217.17,127.8,111,119.4,96.8,68.6,82.7,78.4,40.2,59.3,0.4857,0.3412,-0.151792502562983,0.6105,0.5929,0.179169705082328,0.6845,0.7614,0.416658528230082,0.139109222517441,208.5,6.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",-1.53999337685785,NA,NA,NA,NA,"0","0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42442","SW1",1255595,NA,"1",NA,NA,"no","no","L",33,46,58,69,87,22.9,30.1,29.9,29.6,33.1,35.6,1.88024177589548,61.8,12.4,140.7,16.8,10.2,19.09,"0","SLwithVL",0.1846,9.1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",-0.0667463398199067,NA,NA,NA,NA,"1","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42443","SW1",1255595,NA,"2",NA,NA,"no","no","R",33,46,58,69,87,23.7,33.1,31.9,32.4,36.1,NA,1.87215627274829,62.1,13.4,144.8,16.5,9.6,18.97,"0","ALwithASL",0.19,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,414,353,381.33,341.17,299,342.6,320.8,314.4,309,311.7,215.8,246.4,231.1,0.153,0.1016,-0.836036572313066,0.1093,0.1897,-0.755033125288139,0.3887,0.3538,-0.228718511124028,-0.559862311533507,367.17,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",-0.308946367879342,NA,NA,NA,NA,"0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42444","SW1",1255595,NA,"3",NA,NA,"no","no","L",33,46,58,69,87,21.6,28.4,28.4,28.7,34.7,38.9,1.8394780473742,53.6,11.7,149,13.7,8.7,18.39,"0","SLwithVL",0.1893,8.4,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,295,318.33,273.67,267.8,192.2,230,133.4,188.4,160.9,124.2,114.2,119.2,0.0922,0.3962,-0.490661227972132,0.5478,0.4082,-0.0382426063901433,0.579,0.6413,0.194447789804402,-0.0975159008648841,306.67,5.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99563519459754,-1.99563519459754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",1.33900735886144,NA,NA,NA,NA,"0","0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
